docks,bickes,ID,total,bikes/total,latitude,longitude,streets
44.9777777778,1.02222222222,137.0,46.0,0.0222222222222,40.761628,-73.972924,E 56 St & Madison Ave
54.9777777778,0.0222222222222,153.0,55.0,0.00040404040404,40.752062307,-73.9816324043,E 40 St & 5 Ave
25.9777777778,0.0222222222222,160.0,26.0,0.000854700854701,40.748238,-73.978311,E 37 St & Lexington Ave
46.9777777778,0.0222222222222,164.0,47.0,0.000472813238771,40.75323098,-73.97032517,E 47 St & 2 Ave
44.9777777778,0.0222222222222,167.0,45.0,0.000493827160494,40.7489006,-73.97604882,E 39 St & 3 Ave
50.9777777778,0.0222222222222,173.0,51.0,0.000435729847495,40.76064679,-73.98442659,Broadway & W 49 St
54.9777777778,0.0222222222222,228.0,55.0,0.00040404040404,40.7546011026,-73.971878855,E 48 St & 3 Ave
56.9777777778,0.0222222222222,267.0,57.0,0.000389863547758,40.75097711,-73.98765428,Broadway & W 36 St
58.9777777778,0.0222222222222,281.0,59.0,0.000376647834275,40.7643971,-73.97371465,Grand Army Plaza & Central Park S
28.9777777778,0.0222222222222,290.0,29.0,0.000766283524904,40.76020258,-73.96478473,2 Ave & E 58 St
32.9777777778,0.0222222222222,305.0,33.0,0.000673400673401,40.76095756,-73.96724467,E 58 St & 3 Ave
30.9777777778,0.0222222222222,318.0,31.0,0.000716845878136,40.75320159,-73.9779874,E 43 St & Vanderbilt Ave
35.9777777778,0.0222222222222,352.0,36.0,0.000617283950617,40.76340613,-73.97722479,W 56 St & 6 Ave
54.9777777778,0.0222222222222,359.0,55.0,0.00040404040404,40.75510267,-73.97498696,E 47 St & Park Ave
56.9777777778,0.0222222222222,362.0,57.0,0.000389863547758,40.75172632,-73.98753523,Broadway & W 37 St
33.9777777778,0.0222222222222,367.0,34.0,0.000653594771242,40.75828065,-73.97069431,E 53 St & Lexington Ave
