docks,bickes,ID,total,bikes/total,latitude,longitude,streets
27.0789473684,2.92105263158,431.0,30.0,0.0973684210526,40.68864636,-73.98263429,Hanover Pl & Livingston St
24.0789473684,2.92105263158,436.0,27.0,0.108187134503,40.68216564,-73.95399026,Hancock St & Bedford Ave
21.0789473684,2.92105263158,437.0,24.0,0.121710526316,40.6809833854,-73.9500479759,Macon St & Nostrand Ave
20.0789473684,2.92105263158,443.0,23.0,0.12700228833,40.70853074,-73.96408963,Bedford Ave & S 9th St
20.0789473684,2.92105263158,460.0,23.0,0.12700228833,40.71285887,-73.96590294,S 4 St & Wythe Ave
31.0789473684,2.92105263158,467.0,34.0,0.0859133126935,40.68312489,-73.97895137,Dean St & 4 Ave
28.0789473684,2.92105263158,471.0,31.0,0.0942275042445,40.71286844,-73.95698119,Grand St & Havemeyer St
22.0789473684,2.92105263158,481.0,25.0,0.116842105263,40.71260486,-73.96264403,S 3 St & Bedford Ave
41.0789473684,1.92105263158,532.0,43.0,0.0446756425949,40.710451,-73.960876,S 5 Pl & S 4 St
29.0789473684,1.92105263158,539.0,31.0,0.0619694397284,40.71534825,-73.96024116,Metropolitan Ave & Bedford Ave
28.0789473684,1.92105263158,2000.0,30.0,0.0640350877193,40.70255088,-73.98940236,Front St & Washington St
13.0789473684,1.92105263158,2001.0,15.0,0.128070175439,40.699773,-73.979927,Sands St & Navy St
25.0789473684,1.92105263158,2002.0,27.0,0.0711500974659,40.716887,-73.963198,Wythe Ave & Metropolitan Ave
10.0789473684,1.92105263158,2005.0,12.0,0.160087719298,40.70531194,-73.97100056,Railroad Ave & Kay Ave
36.4343434343,2.56565656566,116.0,39.0,0.0657860657861,40.74177603,-74.00149746,W 17 St & 8 Ave
28.4343434343,2.56565656566,127.0,31.0,0.0827631150212,40.73172428,-74.00674436,Barrow St & Hudson St
27.4343434343,2.56565656566,128.0,30.0,0.0855218855219,40.72710258,-74.00297088,MacDougal St & Prince St
28.4343434343,2.56565656566,150.0,31.0,0.0827631150212,40.7208736,-73.98085795,E 2 St & Avenue C
32.4343434343,2.56565656566,161.0,35.0,0.0733044733045,40.72917025,-73.99810231,LaGuardia Pl & W 3 St
16.4343434343,2.56565656566,168.0,19.0,0.135034556087,40.73971301,-73.99456405,W 18 St & 6 Ave
27.4343434343,2.56565656566,174.0,30.0,0.0855218855219,40.7381765,-73.97738662,E 25 St & 1 Ave
0.434343434343,2.56565656566,212.0,3.0,0.855218855219,40.74334935,-74.00681753,W 16 St & The High Line
30.4343434343,2.56565656566,223.0,33.0,0.0777471686563,40.73781509,-73.99994661,W 13 St & 7 Ave
34.4343434343,2.56565656566,225.0,37.0,0.0693420693421,40.74195138,-74.00803013,W 14 St & The High Line
23.4343434343,2.56565656566,229.0,26.0,0.0986790986791,40.72743423,-73.99379025,Great Jones St
36.4343434343,2.56565656566,236.0,39.0,0.0657860657861,40.7284186,-73.98713956,St Marks Pl & 2 Ave
36.4343434343,2.56565656566,237.0,39.0,0.0657860657861,40.73047309,-73.98672378,E 11 St & 2 Ave
28.4343434343,2.56565656566,238.0,31.0,0.0827631150212,40.7361967,-74.00859207,Bank St & Washington St
17.4343434343,2.56565656566,247.0,20.0,0.128282828283,40.73535398,-74.00483091,Perry St & Bleecker St
37.4343434343,2.56565656566,250.0,40.0,0.0641414141414,40.72456089,-73.99565293,Lafayette St & Jersey St
24.4343434343,2.56565656566,251.0,27.0,0.0950243172465,40.72317958,-73.99480012,Mott St & Prince St
30.4343434343,2.56565656566,252.0,33.0,0.0777471686563,40.73226398,-73.99852205,MacDougal St & Washington Sq
52.4343434343,2.56565656566,253.0,55.0,0.0466483011938,40.73543934,-73.99453948,W 13 St & 5 Ave
28.4343434343,2.56565656566,254.0,31.0,0.0827631150212,40.73532427,-73.99800419,W 11 St & 6 Ave
32.4343434343,2.56565656566,265.0,35.0,0.0733044733045,40.72229346,-73.99147535,Stanton St & Chrystie St
21.4343434343,2.56565656566,266.0,24.0,0.106902356902,40.72368361,-73.97574813,Avenue D & E 8 St
28.4343434343,2.56565656566,280.0,31.0,0.0827631150212,40.73331967,-73.99510132,E 10 St & 5 Ave
40.4343434343,2.56565656566,284.0,43.0,0.0596664317595,40.7390169121,-74.0026376103,Greenwich Ave & 8 Ave
44.4343434343,2.56565656566,285.0,47.0,0.0545884375672,40.73454567,-73.99074142,Broadway & E 14 St
52.4343434343,2.56565656566,293.0,55.0,0.0466483011938,40.73028666,-73.9907647,Lafayette St & E 8 St
28.4343434343,2.56565656566,294.0,31.0,0.0827631150212,40.73049393,-73.9957214,Washington Square E
24.4343434343,2.56565656566,297.0,27.0,0.0950243172465,40.734232,-73.986923,E 15 St & 3 Ave
52.4343434343,2.56565656566,300.0,55.0,0.0466483011938,40.728145,-73.990214,Shevchenko Pl & E 7 St
34.4343434343,2.56565656566,301.0,37.0,0.0693420693421,40.72217444,-73.98368779,E 2 St & Avenue B
20.4343434343,2.56565656566,302.0,23.0,0.111550285463,40.72082834,-73.97793172,Avenue D & E 3 St
28.4343434343,2.56565656566,303.0,31.0,0.0827631150212,40.72362738,-73.99949601,Mercer St & Spring St
28.4343434343,2.56565656566,312.0,31.0,0.0827631150212,40.722055,-73.989111,Allen St & E Houston St
24.4343434343,2.56565656566,317.0,27.0,0.0950243172465,40.72453734,-73.98185424,E 6 St & Avenue B
32.4343434343,2.56565656566,325.0,35.0,0.0733044733045,40.73624527,-73.98473765,E 19 St & 3 Ave
24.4343434343,2.56565656566,326.0,27.0,0.0950243172465,40.72953837,-73.98426726,E 11 St & 1 Ave
28.4343434343,2.56565656566,334.0,31.0,0.0827631150212,40.74238787,-73.99726235,W 20 St & 7 Ave
24.4343434343,2.56565656566,335.0,27.0,0.0950243172465,40.72903917,-73.99404649,Washington Pl & Broadway
33.4343434343,2.56565656566,336.0,36.0,0.0712682379349,40.73047747,-73.99906065,Sullivan St & Washington Sq
21.4343434343,2.56565656566,339.0,24.0,0.106902356902,40.72580614,-73.97422494,Avenue D & E 12 St
